Fullerton Municipal, CA, USA
month,day,hour,Dry Bulb Temp,Wet Bulb Temp,Rel Humidity,Wind Speed,Wind Direction,
 , , ,degrees F,degrees F,percent,mph,degrees,
6,10,19,64.4,57.9,68.0,8.052955,200.0,
6,10,20,62.6,57.1,72.0,4.697557,200.0,
6,10,21,62.6,57.1,72.0,3.3553982,200.0,
6,10,22,60.8,56.466667,77.0,4.697557,190.0,
6,10,23,60.8,56.466667,77.0,4.697557,170.0,
6,10,24,60.8,57.466667,82.0,4.697557,180.0,
6,11,1,60.8,56.466667,77.0,4.697557,190.0,
6,11,2,59.0,55.666668,82.0,3.3553982,180.0,
6,11,3,59.0,55.666668,82.0,0.0,0.0,
6,11,4,60.8,56.466667,77.0,0.0,0.0,
6,11,5,60.8,56.466667,77.0,0.0,0.0,
6,11,6,60.8,56.466667,77.0,0.0,0.0,
6,11,7,62.6,57.1,72.0,4.697557,360.0,
6,11,8,62.6,57.1,72.0,0.0,0.0,
6,11,9,62.6,57.1,72.0,5.816023,210.0,
6,11,10,64.4,57.9,68.0,4.697557,210.0,
6,11,11,66.2,58.53333,64.0,3.3553982,210.0,
6,11,12,69.8,59.800003,56.0,5.816023,200.0,
6,11,13,71.6,61.6,57.0,8.052955,200.0,
6,11,14,73.4,62.06667,53.0,9.171421,220.0,
6,11,15,71.6,60.6,53.0,9.171421,180.0,
6,11,16,71.6,60.6,53.0,10.289887,210.0,
6,11,17,69.8,59.800003,56.0,10.289887,200.0,
6,11,18,66.2,58.53333,64.0,8.052955,210.0,
6,11,19,64.4,57.9,68.0,6.9344893,240.0,
6,11,20,62.6,57.1,72.0,6.9344893,220.0,
6,11,21,62.6,58.1,77.0,5.816023,200.0,
6,11,22,62.6,57.1,72.0,4.697557,190.0,
6,11,23,60.8,56.466667,77.0,3.3553982,180.0,
6,11,24,60.8,56.466667,77.0,4.697557,170.0,
6,12,1,60.8,56.466667,77.0,0.0,0.0,
6,12,2,59.9,56.15,80.0,1.7895457,30.0,
6,12,3,59.0,55.666668,82.0,3.3553982,60.0,
6,12,4,60.8,56.466667,77.0,3.3553982,360.0,
6,12,5,60.8,56.466667,77.0,0.0,0.0,
6,12,6,60.8,56.466667,77.0,0.0,0.0,
6,12,7,62.6,57.1,72.0,0.0,0.0,
6,12,8,64.4,58.9,73.0,3.3553982,360.0,
6,12,9,68.0,60.166668,64.0,3.3553982,360.0,
6,12,10,69.8,60.800003,60.0,0.0,0.0,
6,12,11,73.4,62.06667,53.0,3.3553982,280.0,
6,12,12,73.4,63.06667,57.0,9.171421,200.0,
6,12,13,74.48,63.480003,55.0,10.289887,210.0,
6,12,14,75.2,63.866665,54.0,11.408353,210.0,
6,12,15,77.0,64.166664,50.0,9.171421,180.0,
6,12,16,78.8,64.100006,45.0,9.171421,290.0,
6,12,17,73.4,62.06667,53.0,5.816023,290.0,
6,12,18,71.6,61.6,57.0,6.9344893,290.0,
6,12,19,66.2,59.449997,68.0,5.816023,290.0,
6,12,20,64.4,57.9,68.0,4.697557,290.0,
6,12,21,62.6,58.1,77.0,6.9344893,260.0,
6,12,22,62.6,58.1,77.0,3.3553982,270.0,
6,12,23,62.6,59.1,82.0,3.3553982,270.0,
6,12,24,60.8,58.55,88.0,0.0,0.0,
6,13,1,60.8,57.466667,82.0,3.3553982,270.0,
6,13,2,60.8,57.466667,82.0,0.0,0.0,
6,13,3,60.8,57.466667,82.0,4.697557,360.0,
6,13,4,60.8,57.466667,82.0,0.0,0.0,
6,13,5,60.8,57.466667,82.0,0.0,0.0,
6,13,6,60.8,57.466667,82.0,0.0,0.0,
6,13,7,62.6,58.1,77.0,0.0,0.0,
6,13,8,64.4,57.9,68.0,3.3553982,330.0,
6,13,9,66.2,58.53333,64.0,4.697557,290.0,
6,13,10,71.6,60.6,53.0,3.3553982,260.0,
6,13,11,73.4,61.2,50.0,9.171421,220.0,
6,13,12,77.0,64.166664,50.0,6.9344893,210.0,
6,13,13,77.0,64.166664,50.0,10.289887,210.0,
6,13,14,77.18,63.98,49.0,9.842502,240.0,
6,13,15,77.0,63.25,47.0,9.171421,260.0,
6,13,16,75.56,63.059998,50.0,8.724035,260.0,
6,13,17,73.58,62.413334,54.0,8.2766485,260.0,
6,13,18,70.7,61.53333,60.0,7.8292623,270.0,
6,13,19,67.28,60.446667,68.0,7.3818755,270.0,
6,13,20,64.4,59.757145,77.0,6.9344893,270.0,
6,13,21,62.6,58.1,77.0,6.9344893,260.0,
6,13,22,62.6,58.1,77.0,0.0,0.0,
6,13,23,62.6,58.1,77.0,0.0,0.0,
6,13,24,60.8,57.466667,82.0,0.0,0.0,
6,14,1,60.8,57.466667,82.0,0.0,0.0,
6,14,2,59.9,56.56667,82.0,0.0,0.0,
6,14,3,59.0,55.666668,82.0,0.0,0.0,
6,14,4,57.2,55.2,88.0,3.3553982,60.0,
6,14,5,57.2,55.2,88.0,0.0,0.0,
6,14,6,60.8,57.466667,82.0,0.0,0.0,
6,14,7,62.6,58.1,77.0,0.0,0.0,
6,14,8,64.4,59.757145,77.0,3.3553982,360.0,
6,14,9,69.8,60.800003,60.0,0.0,0.0,
6,14,10,73.4,62.06667,53.0,5.816023,60.0,
6,14,11,75.2,63.866665,54.0,5.816023,120.0,
6,14,12,75.2,62.699997,50.0,8.052955,180.0,
6,14,13,75.2,62.699997,50.0,10.289887,210.0,
6,14,14,75.2,63.866665,54.0,9.171421,200.0,
6,14,15,78.8,64.100006,45.0,8.052955,200.0,
6,14,16,80.6,64.6,42.0,6.9344893,220.0,
6,14,17,78.8,62.300007,39.0,6.9344893,240.0,
6,14,18,77.0,62.333332,44.0,5.816023,280.0,
6,14,19,71.6,60.6,53.0,5.816023,280.0,
6,14,20,69.8,59.800003,56.0,4.697557,260.0,
6,14,21,68.0,60.166668,64.0,3.3553982,300.0,
6,14,22,66.2,59.449997,68.0,3.3553982,280.0,
6,14,23,64.4,58.9,73.0,0.0,0.0,
6,14,24,62.6,58.1,77.0,0.0,0.0,
6,15,1,62.6,58.1,77.0,0.0,0.0,
6,15,2,60.8,57.466667,82.0,0.0,0.0,
6,15,3,60.8,57.466667,82.0,0.0,0.0,
6,15,4,59.0,55.666668,82.0,0.0,0.0,
6,15,5,59.0,55.666668,82.0,0.0,0.0,
6,15,6,62.6,57.1,72.0,3.3553982,90.0,
6,15,7,64.4,58.9,73.0,0.0,0.0,
6,15,8,69.8,60.800003,60.0,0.0,0.0,
6,15,9,75.2,61.866665,47.0,0.0,0.0,
6,15,10,80.6,61.85,34.0,0.0,0.0,
6,15,11,81.86,64.16,38.0,4.697557,280.0,
6,15,12,82.4,66.066666,42.0,9.171421,200.0,
6,15,13,82.4,64.23334,37.0,10.289887,210.0,
6,15,14,80.6,62.899994,37.0,12.750512,190.0,
6,15,15,78.8,62.300007,39.0,10.289887,180.0,
6,15,16,80.6,61.266666,32.0,8.052955,190.0,
6,15,17,78.8,60.550003,34.0,8.052955,190.0,
6,15,18,78.8,60.550003,34.0,6.9344893,180.0,
6,15,19,75.2,61.866665,47.0,5.816023,160.0,
6,15,20,71.6,62.35,60.0,3.3553982,160.0,
6,15,21,69.8,61.800003,64.0,4.697557,150.0,
6,15,22,66.2,60.55714,73.0,5.816023,150.0,
6,15,23,64.4,62.06667,88.0,4.697557,140.0,
6,15,24,64.4,62.06667,88.0,4.697557,180.0,
6,16,1,63.5,61.75,91.0,4.697557,180.0,
6,16,2,62.6,61.399998,94.0,4.697557,180.0,
6,16,3,62.6,61.399998,94.0,0.0,0.0,
6,16,4,60.8,59.63333,94.0,0.0,0.0,
6,16,5,60.8,58.55,88.0,0.0,0.0,
6,16,6,62.6,59.1,82.0,3.3553982,60.0,
6,16,7,64.4,61.06667,83.0,0.0,0.0,
6,16,8,69.8,62.96667,69.0,3.3553982,100.0,
6,16,9,71.6,62.35,60.0,0.0,0.0,
6,16,10,75.2,63.866665,54.0,4.697557,290.0,
6,16,11,77.0,64.166664,50.0,6.9344893,210.0,
6,16,12,80.6,64.6,42.0,6.9344893,180.0,
6,16,13,80.6,63.6,39.0,8.052955,210.0,
6,16,14,80.6,63.6,39.0,9.171421,200.0,
6,16,15,82.4,63.56667,35.0,4.697557,200.0,
6,16,16,82.4,65.25714,40.0,6.9344893,200.0,
6,16,17,80.6,64.6,42.0,6.9344893,200.0,
6,16,18,80.6,64.6,42.0,6.9344893,220.0,
6,16,19,77.0,64.166664,50.0,6.9344893,180.0,
6,16,20,73.4,64.15,61.0,8.052955,160.0,
6,16,21,68.0,63.333332,78.0,6.9344893,160.0,
6,16,22,66.2,63.866665,88.0,6.9344893,150.0,
6,16,23,64.4,63.2,94.0,4.697557,160.0,
6,16,24,64.4,62.06667,88.0,0.0,0.0,
6,17,1,64.4,62.06667,88.0,3.3553982,190.0,
6,17,2,63.5,61.75,91.0,3.3553982,190.0,
6,17,3,62.6,61.399998,94.0,0.0,0.0,
6,17,4,62.6,61.399998,94.0,3.3553982,170.0,
6,17,5,62.6,61.399998,94.0,0.0,0.0,
6,17,6,62.6,60.266666,88.0,0.0,0.0,
6,17,7,64.4,62.06667,88.0,3.3553982,360.0,
6,17,8,68.0,63.333332,78.0,0.0,0.0,
6,17,9,73.4,65.15,65.0,3.3553982,90.0,
6,17,10,78.8,65.96667,51.0,5.816023,170.0,
6,17,11,80.06,66.36,49.0,7.6055694,190.0,
6,17,12,80.6,66.45714,48.0,9.171421,210.0,
6,17,13,80.6,67.4,51.0,10.289887,190.0,
6,17,14,80.6,65.6,45.0,11.408353,220.0,
6,17,15,78.8,65.05,48.0,10.289887,210.0,
6,17,16,77.0,65.3,54.0,9.171421,210.0,
6,17,17,75.2,63.866665,54.0,8.052955,190.0,
6,17,18,73.4,62.06667,53.0,6.9344893,180.0,
6,17,19,73.4,63.06667,57.0,5.816023,160.0,
6,17,20,69.8,61.800003,64.0,5.816023,150.0,
6,17,21,68.0,62.25,73.0,5.816023,160.0,
6,17,22,66.2,62.699997,83.0,5.816023,180.0,
6,17,23,64.4,62.06667,88.0,0.0,0.0,
6,17,24,64.4,61.06667,83.0,3.3553982,210.0,
6,18,1,62.6,60.266666,88.0,0.0,0.0,
6,18,2,62.6,61.399998,94.0,0.0,0.0,
6,18,3,62.6,61.399998,94.0,3.3553982,200.0,
6,18,4,62.42,61.086666,93.0,3.8027847,190.0,
6,18,5,62.06,60.72667,93.0,4.2501707,190.0,
6,18,6,62.6,60.266666,88.0,4.697557,180.0,
6,18,7,62.6,60.266666,88.0,3.3553982,120.0,
6,18,8,63.5,60.666668,85.0,0.0,0.0,
6,18,9,65.3,61.633335,82.0,3.1317048,120.0,
6,18,10,69.08,63.08,72.0,5.59233,120.0,
6,18,11,71.96,64.46,67.0,4.921251,150.0,
6,18,12,74.66,65.82667,63.0,4.2501707,170.0,
6,18,13,74.48,65.14667,61.0,5.816023,200.0,
6,18,14,73.4,64.65,63.0,7.1581826,220.0,
6,18,15,74.119995,65.619995,64.0,9.842502,200.0,
6,18,16,77.0,66.166664,57.0,8.052955,210.0,
6,18,17,75.2,65.7,61.0,8.052955,210.0,
6,18,18,71.6,64.6,69.0,5.816023,200.0,
6,18,19,69.8,63.96667,73.0,5.816023,190.0,
6,18,20,68.0,64.5,83.0,4.697557,200.0,
6,18,21,66.2,63.866665,88.0,5.816023,190.0,
6,18,22,66.2,63.866665,88.0,4.697557,190.0,
6,18,23,64.4,62.06667,88.0,3.3553982,180.0,
6,18,24,64.4,62.06667,88.0,3.3553982,190.0,
6,19,1,64.4,62.06667,88.0,3.3553982,180.0,
6,19,2,64.4,62.06667,88.0,4.697557,130.0,
6,19,3,64.4,62.06667,88.0,4.697557,140.0,
6,19,4,64.4,62.06667,88.0,3.3553982,110.0,
6,19,5,63.86,61.860004,90.0,3.8027847,130.0,
6,19,6,63.86,61.52667,88.0,4.0264773,160.0,
6,19,7,64.76,62.010002,86.0,4.473864,180.0,
6,19,8,66.2,62.699997,83.0,4.697557,200.0,
6,19,9,69.08,64.58,79.0,7.8292623,190.0,
6,19,10,73.76,65.76,66.0,7.8292623,200.0,
6,19,11,74.84,66.00666,63.0,7.6055694,310.0,
6,19,12,75.92,67.17,64.0,10.066195,300.0,
6,19,13,75.2,66.86666,65.0,9.842502,290.0,
6,19,14,74.48,66.48,66.0,7.1581826,270.0,
6,19,15,73.76,65.76,66.0,10.737274,250.0,
6,19,16,73.04,66.706665,72.0,9.395114,230.0,
6,19,17,70.52,65.52,77.0,9.395114,210.0,
6,19,18,68.0,63.333332,78.0,9.171421,190.0,
6,19,19,66.74,62.906666,81.0,7.6055694,200.0,
6,19,20,66.2,62.699997,83.0,5.816023,210.0,
6,19,21,65.48,62.480003,85.0,5.368637,190.0,
6,19,22,65.84,62.006664,81.0,5.1449437,180.0,
6,19,23,66.2,61.699997,78.0,4.697557,160.0,
6,19,24,66.2,62.699997,83.0,5.816023,180.0,
6,20,1,64.4,61.06667,83.0,5.816023,200.0,
6,20,2,64.4,61.06667,83.0,4.697557,190.0,
6,20,3,62.6,60.266666,88.0,5.816023,190.0,
6,20,4,62.6,60.266666,88.0,4.697557,190.0,
6,20,5,62.6,61.399998,94.0,5.816023,190.0,
6,20,6,62.6,61.399998,94.0,5.816023,190.0,
6,20,7,62.6,61.399998,94.0,4.697557,190.0,
6,20,8,64.4,61.06667,83.0,4.697557,190.0,
6,20,9,66.2,61.699997,78.0,4.697557,180.0,
6,20,10,66.2,61.699997,78.0,6.9344893,180.0,
6,20,11,69.8,62.96667,69.0,4.697557,190.0,
6,20,12,73.4,64.15,61.0,6.9344893,200.0,
6,20,13,71.6,63.35,64.0,9.171421,210.0,
6,20,14,71.6,63.35,64.0,11.408353,200.0,
6,20,15,71.6,64.6,69.0,8.052955,240.0,
6,20,16,69.8,63.96667,73.0,6.9344893,230.0,
6,20,17,68.0,63.333332,78.0,6.9344893,220.0,
6,20,18,66.2,62.699997,83.0,4.697557,200.0,
6,20,19,66.2,61.699997,78.0,6.9344893,210.0,
6,20,20,66.2,62.699997,83.0,4.697557,190.0,
6,20,21,66.2,62.699997,83.0,6.9344893,170.0,
6,20,22,64.4,62.06667,88.0,6.9344893,190.0,
6,20,23,63.86,61.52667,88.0,6.9344893,190.0,
6,20,24,63.32,61.15333,89.0,6.9344893,180.0,
6,21,1,63.14,60.64,87.0,6.9344893,180.0,
6,21,2,62.780003,60.030003,86.0,6.9344893,180.0,
6,21,3,62.6,59.766666,85.0,6.9344893,170.0,
6,21,4,62.6,59.1,82.0,6.9344893,170.0,
6,21,5,62.239998,59.739998,87.0,6.487103,180.0,
6,21,6,62.6,60.266666,88.0,5.816023,190.0,
6,21,7,62.6,60.266666,88.0,4.697557,200.0,
6,21,8,64.4,59.757145,77.0,4.697557,200.0,
6,21,9,64.4,59.757145,77.0,6.9344893,200.0,
6,21,10,66.2,60.55714,73.0,5.816023,190.0,
6,21,11,68.0,61.166668,68.0,4.697557,200.0,
6,21,12,69.8,61.800003,64.0,8.052955,200.0,
6,21,13,71.78,62.446667,60.0,7.6055694,200.0,
6,21,14,73.4,63.06667,57.0,6.9344893,200.0,
6,21,15,73.4,62.06667,53.0,6.9344893,200.0,
6,21,16,71.6,62.35,60.0,5.816023,210.0,
6,21,17,69.8,61.800003,64.0,10.289887,210.0,
6,21,18,68.0,60.166668,64.0,10.289887,190.0,
6,21,19,66.2,60.55714,73.0,5.816023,260.0,
6,21,20,64.4,59.757145,77.0,5.816023,280.0,
6,21,21,64.4,59.757145,77.0,0.0,0.0,
6,21,22,62.6,59.1,82.0,3.3553982,260.0,
6,21,23,62.6,58.1,77.0,3.3553982,310.0,
6,21,24,62.6,58.1,77.0,0.0,0.0,
6,22,1,60.8,57.466667,82.0,0.0,0.0,
6,22,2,62.6,58.1,77.0,0.0,0.0,
6,22,3,60.8,57.466667,82.0,0.0,0.0,
6,22,4,60.8,57.466667,82.0,0.0,0.0,
6,22,5,60.8,57.466667,82.0,0.0,0.0,
6,22,6,62.6,59.1,82.0,3.3553982,360.0,
6,22,7,64.4,58.9,73.0,4.697557,360.0,
6,22,8,64.4,58.9,73.0,0.0,0.0,
6,22,9,69.8,60.800003,60.0,6.9344893,290.0,
6,22,10,71.6,61.6,57.0,3.3553982,260.0,
6,22,11,75.2,62.699997,50.0,4.697557,240.0,
6,22,12,78.8,65.05,48.0,10.289887,210.0,
6,22,13,78.8,66.8,54.0,8.052955,210.0,
6,22,14,78.8,65.96667,51.0,9.171421,210.0,
6,22,15,77.0,65.3,54.0,6.9344893,270.0,
6,22,16,78.8,65.96667,51.0,6.9344893,300.0,
6,22,17,77.0,65.3,54.0,8.052955,310.0,
6,22,18,73.4,64.15,61.0,6.9344893,280.0,
6,22,19,69.8,61.800003,64.0,6.9344893,260.0,
6,22,20,66.2,60.55714,73.0,4.697557,270.0,
6,22,21,66.2,60.55714,73.0,0.0,0.0,
6,22,22,64.4,59.757145,77.0,3.3553982,290.0,
6,22,23,64.4,59.757145,77.0,0.0,0.0,
6,22,24,64.4,59.757145,77.0,0.0,0.0,
6,23,1,62.6,59.1,82.0,4.697557,170.0,
6,23,2,62.6,59.1,82.0,5.816023,150.0,
6,23,3,62.6,59.1,82.0,0.0,0.0,
6,23,4,62.6,59.1,82.0,0.0,0.0,
6,23,5,62.6,59.1,82.0,0.0,0.0,
6,23,6,64.4,59.757145,77.0,0.0,0.0,
6,23,7,64.4,59.757145,77.0,3.3553982,190.0,
6,23,8,64.4,59.757145,77.0,3.3553982,180.0,
6,23,9,68.0,62.25,73.0,3.3553982,170.0,
6,23,10,71.6,63.35,64.0,5.816023,270.0,
6,23,11,75.2,64.7,57.0,4.697557,250.0,
6,23,12,77.0,65.3,54.0,9.171421,220.0,
6,23,13,77.0,66.166664,57.0,6.9344893,220.0,
6,23,14,77.0,66.166664,57.0,11.408353,210.0,
6,23,15,75.2,65.7,61.0,9.171421,200.0,
6,23,16,75.2,65.7,61.0,6.9344893,200.0,
6,23,17,75.2,65.7,61.0,6.9344893,190.0,
6,23,18,75.2,65.7,61.0,5.816023,170.0,
6,23,19,71.6,64.6,69.0,6.9344893,190.0,
6,23,20,69.8,63.96667,73.0,5.816023,190.0,
6,23,21,66.2,63.866665,88.0,5.816023,170.0,
6,23,22,64.4,62.06667,88.0,5.816023,150.0,
6,23,23,62.6,61.399998,94.0,5.816023,170.0,
6,23,24,62.6,61.399998,94.0,3.3553982,200.0,
6,24,1,64.4,62.06667,88.0,4.697557,190.0,
6,24,2,64.4,62.06667,88.0,5.816023,280.0,
6,24,3,64.4,62.06667,88.0,0.0,0.0,
6,24,4,64.4,62.06667,88.0,3.3553982,160.0,
6,24,5,64.4,61.06667,83.0,4.697557,140.0,
6,24,6,62.6,60.266666,88.0,4.697557,210.0,
6,24,7,64.4,61.06667,83.0,4.697557,290.0,
6,24,8,66.2,61.699997,78.0,0.0,0.0,
6,24,9,69.8,62.96667,69.0,0.0,0.0,
6,24,10,73.4,64.15,61.0,5.816023,240.0,
6,24,11,75.2,65.7,61.0,8.052955,180.0,
6,24,12,77.0,66.166664,57.0,8.052955,230.0,
6,24,13,77.0,66.166664,57.0,8.052955,210.0,
6,24,14,78.8,66.8,54.0,10.289887,210.0,
6,24,15,75.2,65.7,61.0,11.408353,190.0,
6,24,16,75.2,65.7,61.0,8.052955,200.0,
6,24,17,75.2,66.86666,65.0,6.9344893,200.0,
6,24,18,73.4,66.200005,69.0,8.052955,190.0,
6,24,19,69.8,63.96667,73.0,8.052955,170.0,
6,24,20,66.2,62.699997,83.0,4.697557,280.0,
6,24,21,64.4,62.06667,88.0,4.697557,280.0,
6,24,22,64.4,62.06667,88.0,0.0,0.0,
6,24,23,64.4,62.06667,88.0,5.816023,150.0,
6,24,24,64.4,62.06667,88.0,5.816023,180.0,
6,25,1,62.6,61.399998,94.0,3.3553982,130.0,
6,25,2,62.6,61.399998,94.0,3.3553982,70.0,
6,25,3,62.6,61.399998,94.0,3.3553982,200.0,
6,25,4,62.6,60.266666,88.0,3.3553982,130.0,
6,25,5,62.6,60.266666,88.0,3.3553982,260.0,
6,25,6,64.4,61.06667,83.0,0.0,0.0,
6,25,7,64.4,61.06667,83.0,3.3553982,20.0,
6,25,8,68.0,63.333332,78.0,4.697557,30.0,
6,25,9,71.6,64.6,69.0,4.697557,70.0,
6,25,10,73.4,65.15,65.0,3.3553982,120.0,
6,25,11,77.0,66.166664,57.0,5.816023,160.0,
6,25,12,78.8,66.8,54.0,8.052955,200.0,
6,25,13,78.8,66.8,54.0,6.9344893,190.0,
6,25,14,78.8,66.8,54.0,8.052955,210.0,
6,25,15,80.6,67.4,51.0,4.697557,190.0,
6,25,16,80.6,67.4,51.0,6.9344893,240.0,
6,25,17,80.6,67.4,51.0,9.171421,290.0,
6,25,18,75.2,65.7,61.0,6.9344893,270.0,
6,25,19,71.6,63.35,64.0,6.9344893,270.0,
6,25,20,66.2,61.699997,78.0,6.9344893,280.0,
6,25,21,64.4,62.06667,88.0,5.816023,280.0,
6,25,22,64.4,61.06667,83.0,3.3553982,280.0,
6,25,23,60.8,58.55,88.0,4.697557,270.0,
6,25,24,60.8,58.55,88.0,3.3553982,260.0,
6,26,1,60.8,58.55,88.0,0.0,0.0,
6,26,2,60.8,58.55,88.0,0.0,0.0,
6,26,3,60.8,58.55,88.0,0.0,0.0,
6,26,4,60.8,58.55,88.0,3.3553982,120.0,
6,26,5,60.8,58.55,88.0,0.0,0.0,
6,26,6,60.8,58.55,88.0,0.0,0.0,
6,26,7,62.6,60.266666,88.0,3.3553982,40.0,
6,26,8,64.4,61.06667,83.0,0.0,0.0,
6,26,9,66.2,61.699997,78.0,4.697557,310.0,
6,26,10,71.6,63.35,64.0,3.3553982,250.0,
6,26,11,73.4,64.15,61.0,10.289887,190.0,
6,26,12,75.2,64.7,57.0,10.289887,200.0,
6,26,13,77.0,64.166664,50.0,9.171421,200.0,
6,26,14,75.2,64.7,57.0,9.171421,180.0,
6,26,15,75.2,65.7,61.0,9.171421,170.0,
6,26,16,78.8,66.8,54.0,8.052955,210.0,
6,26,17,75.2,64.7,57.0,8.052955,200.0,
6,26,18,73.4,63.06667,57.0,6.9344893,280.0,
6,26,19,68.0,61.166668,68.0,5.816023,290.0,
6,26,20,64.4,59.757145,77.0,6.9344893,290.0,
6,26,21,62.6,60.266666,88.0,4.697557,260.0,
6,26,22,64.4,59.757145,77.0,4.697557,240.0,
6,26,23,60.8,58.55,88.0,0.0,0.0,
6,26,24,60.8,58.55,88.0,4.697557,260.0,
6,27,1,62.6,59.1,82.0,0.0,0.0,
6,27,2,60.8,58.55,88.0,4.697557,240.0,
6,27,3,62.6,59.1,82.0,0.0,0.0,
6,27,4,62.6,59.1,82.0,3.3553982,20.0,
6,27,5,62.6,59.1,82.0,0.0,0.0,
6,27,6,62.6,59.1,82.0,0.0,0.0,
6,27,7,62.6,58.1,77.0,3.3553982,200.0,
6,27,8,64.4,58.9,73.0,3.3553982,190.0,
6,27,9,66.2,59.449997,68.0,6.9344893,170.0,
6,27,10,68.0,60.166668,64.0,4.697557,140.0,
6,27,11,69.8,60.800003,60.0,4.697557,160.0,
6,27,12,73.4,63.06667,57.0,4.697557,170.0,
6,27,13,75.2,63.866665,54.0,10.289887,190.0,
6,27,14,73.4,62.06667,53.0,9.171421,210.0,
6,27,15,73.4,63.06667,57.0,5.816023,210.0,
6,27,16,73.4,62.06667,53.0,8.052955,200.0,
6,27,17,71.6,62.35,60.0,6.9344893,230.0,
6,27,18,66.2,60.55714,73.0,8.052955,180.0,
6,27,19,66.2,60.55714,73.0,5.816023,180.0,
6,27,20,64.4,61.06667,83.0,5.816023,200.0,
6,27,21,62.6,60.266666,88.0,5.816023,150.0,
6,27,22,62.6,61.399998,94.0,4.697557,160.0,
6,27,23,62.6,59.1,82.0,4.697557,140.0,
6,27,24,62.6,59.1,82.0,3.3553982,170.0,
6,28,1,62.6,59.1,82.0,3.3553982,180.0,
6,28,2,62.6,59.1,82.0,3.3553982,180.0,
6,28,3,62.6,59.1,82.0,0.0,0.0,
6,28,4,62.6,59.1,82.0,3.3553982,360.0,
6,28,5,62.6,59.1,82.0,0.0,0.0,
6,28,6,62.6,59.1,82.0,3.3553982,90.0,
6,28,7,62.6,58.1,77.0,6.9344893,170.0,
6,28,8,64.4,58.9,73.0,3.3553982,180.0,
6,28,9,68.0,60.166668,64.0,4.697557,190.0,
6,28,10,71.6,61.6,57.0,5.816023,210.0,
6,28,11,73.4,63.06667,57.0,6.9344893,220.0,
6,28,12,73.4,63.06667,57.0,9.171421,220.0,
6,28,13,75.2,63.866665,54.0,4.697557,210.0,
6,28,14,77.0,64.166664,50.0,9.171421,200.0,
6,28,15,77.0,64.166664,50.0,8.052955,180.0,
6,28,16,75.2,63.866665,54.0,10.289887,190.0,
6,28,17,73.4,62.06667,53.0,9.171421,170.0,
6,28,18,71.6,63.35,64.0,6.9344893,190.0,
6,28,19,68.0,62.25,73.0,6.9344893,180.0,
6,28,20,66.2,62.699997,83.0,6.9344893,190.0,
6,28,21,64.4,62.06667,88.0,5.816023,180.0,
6,28,22,62.6,60.266666,88.0,6.9344893,160.0,
6,28,23,62.6,60.266666,88.0,5.816023,170.0,
6,28,24,62.6,60.266666,88.0,3.3553982,160.0,
6,29,1,64.4,61.06667,83.0,3.3553982,200.0,
6,29,2,64.4,59.757145,77.0,4.697557,80.0,
6,29,3,64.4,59.757145,77.0,0.0,0.0,
6,29,4,64.4,59.757145,77.0,4.697557,130.0,
6,29,5,64.4,59.757145,77.0,4.697557,190.0,
6,29,6,64.4,59.757145,77.0,3.3553982,70.0,
6,29,7,64.4,59.757145,77.0,0.0,0.0,
6,29,8,68.0,61.166668,68.0,0.0,0.0,
6,29,9,69.8,61.800003,64.0,3.3553982,280.0,
6,29,10,73.4,64.15,61.0,6.9344893,190.0,
6,29,11,75.2,64.7,57.0,5.816023,190.0,
6,29,12,75.2,65.7,61.0,3.3553982,210.0,
6,29,13,77.0,66.166664,57.0,10.289887,220.0,
6,29,14,75.2,65.7,61.0,9.171421,220.0,
6,29,15,75.2,65.7,61.0,8.052955,200.0,
6,29,16,73.4,65.15,65.0,8.052955,190.0,
6,29,17,71.6,64.6,69.0,9.171421,180.0,
6,29,18,69.8,63.96667,73.0,8.052955,200.0,
6,29,19,66.2,62.699997,83.0,6.9344893,190.0,
6,29,20,64.4,62.06667,88.0,8.052955,200.0,
6,29,21,64.4,62.06667,88.0,4.697557,200.0,
6,29,22,64.4,62.06667,88.0,5.816023,170.0,
6,29,23,64.4,62.06667,88.0,6.9344893,130.0,
6,29,24,64.4,62.06667,88.0,3.3553982,160.0,
6,30,1,64.4,62.06667,88.0,3.3553982,190.0,
6,30,2,64.4,62.06667,88.0,0.0,0.0,
6,30,3,64.4,61.06667,83.0,0.0,0.0,
6,30,4,64.4,61.06667,83.0,3.3553982,290.0,
6,30,5,62.6,60.266666,88.0,5.816023,210.0,
6,30,6,64.4,61.06667,83.0,4.697557,160.0,
6,30,7,62.6,60.266666,88.0,3.3553982,190.0,
6,30,8,64.4,61.06667,83.0,4.697557,220.0,
6,30,9,68.0,62.25,73.0,3.3553982,220.0,
6,30,10,71.6,64.6,69.0,3.3553982,230.0,
6,30,11,73.4,65.15,65.0,9.171421,230.0,
6,30,12,75.2,65.7,61.0,8.052955,220.0,
6,30,13,73.4,65.15,65.0,10.289887,220.0,
6,30,14,75.2,65.7,61.0,6.9344893,210.0,
6,30,15,75.2,65.7,61.0,5.816023,200.0,
6,30,16,75.2,65.7,61.0,8.052955,230.0,
6,30,17,73.4,65.15,65.0,6.9344893,220.0,
6,30,18,71.6,64.6,69.0,4.697557,220.0,
6,30,19,66.2,62.699997,83.0,6.9344893,210.0,
6,30,20,64.4,62.06667,88.0,5.816023,200.0,
6,30,21,64.4,62.06667,88.0,0.0,0.0,
